x,y,label,lane,dose,seed
9.281979,0.59529513,7,dpmm-transformer,w=1,0
13.583976,11.540787,1,dpmm-transformer,w=1,0
-2.7938163,2.034606,6,dpmm-transformer,w=1,0
-7.100358,6.7720275,6,dpmm-transformer,w=1,0
-4.6815515,2.5612702,0,dpmm-transformer,w=1,0
-5.325397,13.184493,9,dpmm-transformer,w=1,0
5.8502564,-4.375052,6,dpmm-transformer,w=1,0
-7.421786,6.9384923,5,dpmm-transformer,w=1,0
12.102276,4.961734,7,dpmm-transformer,w=1,0
-1.7012708,1.3413858,7,dpmm-transformer,w=1,0
-4.878631,3.4019554,5,dpmm-transformer,w=1,0
11.872646,4.6881123,8,dpmm-transformer,w=1,0
-2.870127,14.458646,0,dpmm-transformer,w=1,0
11.799697,4.6070657,7,dpmm-transformer,w=1,0
-2.7608044,14.543384,6,dpmm-transformer,w=1,0
-7.664221,8.074395,7,dpmm-transformer,w=1,0
8.665743,-0.7186873,9,dpmm-transformer,w=1,0
5.1282783,-5.0426536,6,dpmm-transformer,w=1,0
11.145985,3.7955012,8,dpmm-transformer,w=1,0
-2.9668522,1.5056161,7,dpmm-transformer,w=1,0
11.813672,4.6204247,2,dpmm-transformer,w=1,0
13.809162,7.5968766,8,dpmm-transformer,w=1,0
-2.7842984,14.495354,9,dpmm-transformer,w=1,0
10.335489,2.3735807,2,dpmm-transformer,w=1,0
8.698051,-0.72288996,9,dpmm-transformer,w=1,0
6.0474987,-4.1556334,7,dpmm-transformer,w=1,0
13.305892,9.904587,7,dpmm-transformer,w=1,0
4.030897,-4.731562,7,dpmm-transformer,w=1,0
-7.164277,6.6821675,7,dpmm-transformer,w=1,0
13.688616,8.471053,7,dpmm-transformer,w=1,0
-6.5907154,5.407256,5,dpmm-transformer,w=1,0
10.611461,2.7907946,7,dpmm-transformer,w=1,0
6.8165126,-3.169373,5,dpmm-transformer,w=1,0
-7.8271623,9.502127,4,dpmm-transformer,w=1,0
-4.5760665,3.5253425,9,dpmm-transformer,w=1,0
10.3262615,2.3564293,4,dpmm-transformer,w=1,0
9.166535,0.40704554,6,dpmm-transformer,w=1,0
13.395211,9.740288,1,dpmm-transformer,w=1,0
-2.5982826,14.542012,0,dpmm-transformer,w=1,0
-4.5242233,13.791842,4,dpmm-transformer,w=1,0
13.591346,11.43922,1,dpmm-transformer,w=1,0
-7.751662,9.708831,7,dpmm-transformer,w=1,0
-7.683369,8.315066,6,dpmm-transformer,w=1,0
-7.882183,9.217986,2,dpmm-transformer,w=1,0
13.747037,11.906285,1,dpmm-transformer,w=1,0
8.498168,-0.87988865,0,dpmm-transformer,w=1,0
-6.669669,5.577956,2,dpmm-transformer,w=1,0
-7.508652,10.716288,7,dpmm-transformer,w=1,0
5.89905,-4.13882,7,dpmm-transformer,w=1,0
-3.9066577,1.8906546,4,dpmm-transformer,w=1,0
7.969614,-1.7155061,7,dpmm-transformer,w=1,0
-3.0734453,1.6412511,7,dpmm-transformer,w=1,0
13.765356,11.919838,1,dpmm-transformer,w=1,0
6.8887706,-3.0880399,7,dpmm-transformer,w=1,0
-5.772027,4.1826797,2,dpmm-transformer,w=1,0
-6.612189,6.064044,9,dpmm-transformer,w=1,0
-3.1617007,1.6182884,7,dpmm-transformer,w=1,0
13.657074,8.591644,1,dpmm-transformer,w=1,0
-6.649628,5.8095174,0,dpmm-transformer,w=1,0
-2.570741,1.9199345,9,dpmm-transformer,w=1,0
10.945151,3.5524087,0,dpmm-transformer,w=1,0
6.107674,-3.8118422,8,dpmm-transformer,w=1,0
5.5729704,-4.591753,9,dpmm-transformer,w=1,0
-7.5301275,7.009012,6,dpmm-transformer,w=1,0
-6.3993993,12.193311,9,dpmm-transformer,w=1,0
10.972106,3.5422487,7,dpmm-transformer,w=1,0
-7.6237674,7.8332114,4,dpmm-transformer,w=1,0
9.451272,0.88170576,0,dpmm-transformer,w=1,0
-7.827859,9.301825,2,dpmm-transformer,w=1,0
-7.4235463,6.9958134,0,dpmm-transformer,w=1,0
9.558404,1.0412755,7,dpmm-transformer,w=1,0
-7.482451,6.868669,5,dpmm-transformer,w=1,0
9.044352,0.20192586,7,dpmm-transformer,w=1,0
10.755249,3.1628518,1,dpmm-transformer,w=1,0
-6.058436,4.6707535,2,dpmm-transformer,w=1,0
-4.2879567,2.170042,4,dpmm-transformer,w=1,0
-5.161246,3.6783385,7,dpmm-transformer,w=1,0
13.490292,11.214807,1,dpmm-transformer,w=1,0
13.462322,9.317214,0,dpmm-transformer,w=1,0
10.358386,2.4207017,7,dpmm-transformer,w=1,0
10.537852,2.7388873,7,dpmm-transformer,w=1,0
-7.5852804,6.968771,4,dpmm-transformer,w=1,0
13.833393,7.691606,7,dpmm-transformer,w=1,0
8.008268,-1.6650746,5,dpmm-transformer,w=1,0
13.349669,10.148875,1,dpmm-transformer,w=1,0
-6.098101,12.472711,4,dpmm-transformer,w=1,0
-1.4486271,1.2859728,7,dpmm-transformer,w=1,0
13.649636,11.71986,1,dpmm-transformer,w=1,0
11.275315,3.9512763,0,dpmm-transformer,w=1,0
8.220751,-1.3891726,7,dpmm-transformer,w=1,0
-4.673765,2.8159416,7,dpmm-transformer,w=1,0
9.525852,1.0015904,2,dpmm-transformer,w=1,0
13.709959,11.845574,1,dpmm-transformer,w=1,0
-4.224586,2.1324801,2,dpmm-transformer,w=1,0
4.212253,-4.51109,8,dpmm-transformer,w=1,0
10.436087,2.603467,1,dpmm-transformer,w=1,0
5.9774427,-3.8954353,8,dpmm-transformer,w=1,0
9.51103,0.9572937,2,dpmm-transformer,w=1,0
-7.6331525,7.9804296,5,dpmm-transformer,w=1,0
-2.0143328,14.411496,3,dpmm-transformer,w=1,0
-1.9705331,14.441493,6,dpmm-transformer,w=1,0
-1.4827816,1.1895952,5,dpmm-transformer,w=1,0
-1.8462605,1.2730176,5,dpmm-transformer,w=1,0
-6.9741116,6.6487885,9,dpmm-transformer,w=1,0
-4.9020433,3.0257497,5,dpmm-transformer,w=1,0
-6.2122383,12.414743,9,dpmm-transformer,w=1,0
-3.1351366,1.5447962,0,dpmm-transformer,w=1,0
13.668781,8.46813,1,dpmm-transformer,w=1,0
9.754288,1.3697397,0,dpmm-transformer,w=1,0
-6.2496943,4.8724785,4,dpmm-transformer,w=1,0
11.561652,4.3228436,6,dpmm-transformer,w=1,0
4.8547645,-5.0078807,5,dpmm-transformer,w=1,0
-5.3715153,13.157807,6,dpmm-transformer,w=1,0
-2.6364691,1.9138628,9,dpmm-transformer,w=1,0
-7.4543486,10.733175,6,dpmm-transformer,w=1,0
-7.8388944,9.190836,8,dpmm-transformer,w=1,0
3.9334714,-4.7334785,0,dpmm-transformer,w=1,0
-7.890554,9.159477,3,dpmm-transformer,w=1,0
4.749798,-5.1570635,9,dpmm-transformer,w=1,0
-1.2723461,1.163319,2,dpmm-transformer,w=1,0
6.5216,-3.491395,7,dpmm-transformer,w=1,0
-6.9045672,11.68121,6,dpmm-transformer,w=1,0
-1.7056004,1.3436673,2,dpmm-transformer,w=1,0
3.780494,-4.650716,7,dpmm-transformer,w=1,0
4.703689,-5.1926455,9,dpmm-transformer,w=1,0
-4.5690928,13.870051,7,dpmm-transformer,w=1,0
13.287639,9.876097,1,dpmm-transformer,w=1,0
8.571552,-0.698372,7,dpmm-transformer,w=1,0
5.733008,-4.485902,0,dpmm-transformer,w=1,0
4.4028974,-4.4068274,0,dpmm-transformer,w=1,0
-6.3822985,5.0315113,4,dpmm-transformer,w=1,0
-1.5129199,1.2715362,5,dpmm-transformer,w=1,0
-4.496416,13.81563,5,dpmm-transformer,w=1,0
8.134375,-1.4729815,0,dpmm-transformer,w=1,0
-6.2632766,4.910915,4,dpmm-transformer,w=1,0
4.3682666,-4.4095197,0,dpmm-transformer,w=1,0
5.5326204,-4.7013206,9,dpmm-transformer,w=1,0
-4.330818,13.965466,7,dpmm-transformer,w=1,0
4.176516,-4.5292153,8,dpmm-transformer,w=1,0
-7.620509,10.418998,4,dpmm-transformer,w=1,0
5.866195,-4.030863,5,dpmm-transformer,w=1,0
-6.5936046,5.6177998,7,dpmm-transformer,w=1,0
13.338019,9.852194,1,dpmm-transformer,w=1,0
-5.219968,13.287248,6,dpmm-transformer,w=1,0
5.900019,-4.275746,0,dpmm-transformer,w=1,0
-1.6628579,1.258382,4,dpmm-transformer,w=1,0
13.45605,10.8823,1,dpmm-transformer,w=1,0
-6.0885115,12.460266,0,dpmm-transformer,w=1,0
-1.3608009,1.2932305,5,dpmm-transformer,w=1,0
5.1810236,-4.9485607,9,dpmm-transformer,w=1,0
-7.383355,10.830653,9,dpmm-transformer,w=1,0
-1.806119,1.3174449,2,dpmm-transformer,w=1,0
-3.3621502,1.7439628,7,dpmm-transformer,w=1,0
-2.8175669,14.486112,9,dpmm-transformer,w=1,0
-2.2279136,14.457626,3,dpmm-transformer,w=1,0
-5.032025,3.2842317,5,dpmm-transformer,w=1,0
13.612409,11.582212,1,dpmm-transformer,w=1,0
9.2257395,0.5449589,7,dpmm-transformer,w=1,0
-6.843243,5.998326,0,dpmm-transformer,w=1,0
9.265265,0.5543032,7,dpmm-transformer,w=1,0
