x,y,label,lane,dose,seed
1.1115084,16.70668,0,dpmm-transformer,w=1,2
14.907269,6.9913907,4,dpmm-transformer,w=1,2
-4.578763,2.1718893,0,dpmm-transformer,w=1,2
11.759865,9.932255,0,dpmm-transformer,w=1,2
14.947168,4.514448,2,dpmm-transformer,w=1,2
12.316443,9.436556,7,dpmm-transformer,w=1,2
11.909062,9.478142,7,dpmm-transformer,w=1,2
14.837362,3.112466,5,dpmm-transformer,w=1,2
9.563292,-2.622026,1,dpmm-transformer,w=1,2
11.131236,-5.207115,1,dpmm-transformer,w=1,2
11.656478,9.979143,8,dpmm-transformer,w=1,2
3.1283228,15.4305525,7,dpmm-transformer,w=1,2
6.2906365,13.765767,5,dpmm-transformer,w=1,2
-5.001986,-1.9909714,6,dpmm-transformer,w=1,2
14.062921,2.287953,4,dpmm-transformer,w=1,2
-4.352419,0.8646099,9,dpmm-transformer,w=1,2
1.9018475,16.582695,2,dpmm-transformer,w=1,2
14.811988,5.911084,2,dpmm-transformer,w=1,2
4.5029263,14.317789,8,dpmm-transformer,w=1,2
9.799616,11.618068,5,dpmm-transformer,w=1,2
11.817043,9.8487625,8,dpmm-transformer,w=1,2
5.1655993,14.170308,0,dpmm-transformer,w=1,2
10.097285,11.402596,7,dpmm-transformer,w=1,2
-4.7839055,-0.86814326,9,dpmm-transformer,w=1,2
9.030303,-1.0249299,4,dpmm-transformer,w=1,2
7.477836,13.077577,2,dpmm-transformer,w=1,2
9.610241,11.758264,7,dpmm-transformer,w=1,2
14.906917,7.0765676,4,dpmm-transformer,w=1,2
11.732537,9.669066,5,dpmm-transformer,w=1,2
6.677226,13.503097,7,dpmm-transformer,w=1,2
5.2103434,14.261061,7,dpmm-transformer,w=1,2
7.0060034,13.263496,7,dpmm-transformer,w=1,2
-2.9651375,15.845815,0,dpmm-transformer,w=1,2
-4.646459,2.6329887,0,dpmm-transformer,w=1,2
-3.2824244,15.752736,0,dpmm-transformer,w=1,2
14.277661,7.190354,2,dpmm-transformer,w=1,2
8.322122,12.659245,8,dpmm-transformer,w=1,2
-4.8715305,-1.8004314,9,dpmm-transformer,w=1,2
14.997046,6.838024,5,dpmm-transformer,w=1,2
9.082069,-1.2950726,4,dpmm-transformer,w=1,2
12.064017,9.391984,7,dpmm-transformer,w=1,2
-4.6869583,-0.7720085,6,dpmm-transformer,w=1,2
-4.6928334,2.438035,2,dpmm-transformer,w=1,2
-3.448545,15.806725,0,dpmm-transformer,w=1,2
14.804869,7.145286,5,dpmm-transformer,w=1,2
-3.051565,15.812608,2,dpmm-transformer,w=1,2
11.719208,10.09739,0,dpmm-transformer,w=1,2
-4.3986983,1.3609433,6,dpmm-transformer,w=1,2
7.324513,13.098304,0,dpmm-transformer,w=1,2
8.915598,0.046202477,4,dpmm-transformer,w=1,2
-5.5511656,-2.7557838,6,dpmm-transformer,w=1,2
14.900438,3.2759733,5,dpmm-transformer,w=1,2
11.414883,10.059699,5,dpmm-transformer,w=1,2
15.003915,4.1032686,5,dpmm-transformer,w=1,2
11.854343,9.514112,7,dpmm-transformer,w=1,2
-4.5755877,-0.271348,6,dpmm-transformer,w=1,2
-5.7005825,-3.3865578,6,dpmm-transformer,w=1,2
9.199353,-1.6915781,4,dpmm-transformer,w=1,2
13.951615,2.0947087,4,dpmm-transformer,w=1,2
14.278162,7.2717066,0,dpmm-transformer,w=1,2
-4.558736,2.0588565,6,dpmm-transformer,w=1,2
12.583664,9.48721,2,dpmm-transformer,w=1,2
8.9361105,0.017563237,4,dpmm-transformer,w=1,2
3.778692,14.99747,0,dpmm-transformer,w=1,2
13.985363,2.1104755,4,dpmm-transformer,w=1,2
4.816026,14.749223,7,dpmm-transformer,w=1,2
4.802986,14.680983,0,dpmm-transformer,w=1,2
-5.7530546,-3.457218,6,dpmm-transformer,w=1,2
6.692952,13.4719095,0,dpmm-transformer,w=1,2
14.412881,7.2606096,4,dpmm-transformer,w=1,2
-4.8579397,-1.7517048,9,dpmm-transformer,w=1,2
13.092041,8.866828,8,dpmm-transformer,w=1,2
11.952536,9.58718,7,dpmm-transformer,w=1,2
9.801395,-3.0024629,1,dpmm-transformer,w=1,2
9.746006,-2.9074097,1,dpmm-transformer,w=1,2
-3.9193366,15.276655,0,dpmm-transformer,w=1,2
-4.36551,0.784769,9,dpmm-transformer,w=1,2
-5.630855,-3.312491,9,dpmm-transformer,w=1,2
14.996334,6.5342207,5,dpmm-transformer,w=1,2
1.9738398,16.467758,2,dpmm-transformer,w=1,2
10.453315,11.138051,7,dpmm-transformer,w=1,2
11.949494,10.1603775,3,dpmm-transformer,w=1,2
9.068958,-0.08287371,4,dpmm-transformer,w=1,2
7.7969623,12.493912,7,dpmm-transformer,w=1,2
-3.346623,15.812234,0,dpmm-transformer,w=1,2
-4.5044155,14.800691,3,dpmm-transformer,w=1,2
-4.6230993,2.4153411,0,dpmm-transformer,w=1,2
5.076204,14.17585,8,dpmm-transformer,w=1,2
9.046749,-0.13610445,4,dpmm-transformer,w=1,2
-5.631897,-2.9303322,9,dpmm-transformer,w=1,2
6.5197873,13.617786,7,dpmm-transformer,w=1,2
-5.636714,-3.2890756,6,dpmm-transformer,w=1,2
-3.0971305,15.817063,0,dpmm-transformer,w=1,2
-4.7056246,-0.7990277,9,dpmm-transformer,w=1,2
14.894157,5.5886054,8,dpmm-transformer,w=1,2
13.050913,8.687059,5,dpmm-transformer,w=1,2
8.906416,-0.05499569,1,dpmm-transformer,w=1,2
-5.7212977,-3.5720367,6,dpmm-transformer,w=1,2
9.090197,-0.9732588,8,dpmm-transformer,w=1,2
-4.047234,15.144383,9,dpmm-transformer,w=1,2
8.2007475,12.7258415,2,dpmm-transformer,w=1,2
13.746663,1.9713775,1,dpmm-transformer,w=1,2
14.913569,3.6126685,4,dpmm-transformer,w=1,2
4.0725527,15.071506,7,dpmm-transformer,w=1,2
13.180325,8.728119,7,dpmm-transformer,w=1,2
-4.405204,1.3321594,9,dpmm-transformer,w=1,2
-5.6291056,-2.8847592,9,dpmm-transformer,w=1,2
1.1969434,16.74562,0,dpmm-transformer,w=1,2
-5.7560596,-3.4659047,6,dpmm-transformer,w=1,2
13.990255,7.5120406,8,dpmm-transformer,w=1,2
7.4057217,13.0712,7,dpmm-transformer,w=1,2
