x,y,label,lane,dose,seed
4.3754287,4.05418,0,dpmm-transformer,w=1,1
9.172489,5.615042,4,dpmm-transformer,w=1,1
3.0797808,4.879688,0,dpmm-transformer,w=1,1
3.4287624,2.1072311,0,dpmm-transformer,w=1,1
6.5857224,4.1844554,2,dpmm-transformer,w=1,1
4.042814,3.6511462,7,dpmm-transformer,w=1,1
4.558953,1.2154564,7,dpmm-transformer,w=1,1
8.557068,4.846394,5,dpmm-transformer,w=1,1
2.6337574,-2.0730336,1,dpmm-transformer,w=1,1
2.4004722,-2.0209749,1,dpmm-transformer,w=1,1
3.2439299,-0.11389162,8,dpmm-transformer,w=1,1
5.7026668,-0.1528119,7,dpmm-transformer,w=1,1
7.9848785,4.48089,5,dpmm-transformer,w=1,1
2.3255699,5.4269223,6,dpmm-transformer,w=1,1
11.131813,5.2834854,4,dpmm-transformer,w=1,1
0.6682995,6.1778502,9,dpmm-transformer,w=1,1
5.001307,5.1338267,2,dpmm-transformer,w=1,1
6.0891695,4.1216626,2,dpmm-transformer,w=1,1
1.8897665,0.60851914,8,dpmm-transformer,w=1,1
6.0833235,1.9666307,5,dpmm-transformer,w=1,1
3.2738864,0.3114985,8,dpmm-transformer,w=1,1
3.4817019,1.9356622,0,dpmm-transformer,w=1,1
5.545513,0.59718776,7,dpmm-transformer,w=1,1
0.36508492,6.487703,9,dpmm-transformer,w=1,1
11.299368,5.4537005,4,dpmm-transformer,w=1,1
2.984169,4.3154554,2,dpmm-transformer,w=1,1
3.8593788,0.30133504,7,dpmm-transformer,w=1,1
9.21923,5.750103,4,dpmm-transformer,w=1,1
7.7970533,4.379885,5,dpmm-transformer,w=1,1
5.166277,0.64034975,7,dpmm-transformer,w=1,1
3.5400455,1.1103841,7,dpmm-transformer,w=1,1
3.7564404,0.17598955,7,dpmm-transformer,w=1,1
4.3072104,4.085728,0,dpmm-transformer,w=1,1
3.4083333,3.7636807,0,dpmm-transformer,w=1,1
2.8180404,4.7000313,0,dpmm-transformer,w=1,1
4.738982,2.9053986,2,dpmm-transformer,w=1,1
3.9561052,2.5054877,8,dpmm-transformer,w=1,1
2.1495721,6.294592,9,dpmm-transformer,w=1,1
9.141488,4.580715,5,dpmm-transformer,w=1,1
11.332118,5.6213346,4,dpmm-transformer,w=1,1
5.6797748,1.4683568,7,dpmm-transformer,w=1,1
0.92577547,6.3648057,6,dpmm-transformer,w=1,1
4.204398,5.6770477,2,dpmm-transformer,w=1,1
4.6832304,2.5533328,0,dpmm-transformer,w=1,1
8.803824,5.031369,5,dpmm-transformer,w=1,1
3.095381,2.0799658,2,dpmm-transformer,w=1,1
3.3307283,2.2711937,0,dpmm-transformer,w=1,1
0.9599157,6.275232,6,dpmm-transformer,w=1,1
4.6543164,3.1400008,0,dpmm-transformer,w=1,1
11.122244,5.099447,4,dpmm-transformer,w=1,1
2.2421405,5.7115507,6,dpmm-transformer,w=1,1
9.022019,4.9416647,5,dpmm-transformer,w=1,1
5.8639746,3.8857949,5,dpmm-transformer,w=1,1
9.2359295,5.639007,5,dpmm-transformer,w=1,1
4.3707604,1.0458179,7,dpmm-transformer,w=1,1
2.233219,6.178982,6,dpmm-transformer,w=1,1
1.2956816,6.9850826,6,dpmm-transformer,w=1,1
11.682557,5.5840926,4,dpmm-transformer,w=1,1
10.683226,5.8400016,4,dpmm-transformer,w=1,1
4.4764466,2.8462148,0,dpmm-transformer,w=1,1
3.0973845,6.254325,6,dpmm-transformer,w=1,1
5.7821875,4.5635858,2,dpmm-transformer,w=1,1
10.922523,5.0786934,4,dpmm-transformer,w=1,1
4.3356967,3.4084525,0,dpmm-transformer,w=1,1
10.453999,5.801395,4,dpmm-transformer,w=1,1
5.365448,-0.58064455,7,dpmm-transformer,w=1,1
4.89805,2.711585,0,dpmm-transformer,w=1,1
1.1983168,7.258154,6,dpmm-transformer,w=1,1
5.185249,2.404721,0,dpmm-transformer,w=1,1
10.467901,4.7040434,4,dpmm-transformer,w=1,1
1.7881777,6.3574376,9,dpmm-transformer,w=1,1
3.4258366,-0.39252064,8,dpmm-transformer,w=1,1
5.7414155,1.8208449,7,dpmm-transformer,w=1,1
2.4214804,-1.4842556,1,dpmm-transformer,w=1,1
2.5065475,-1.7994508,1,dpmm-transformer,w=1,1
3.5086968,1.5273033,0,dpmm-transformer,w=1,1
0.53004235,6.39585,9,dpmm-transformer,w=1,1
1.2088884,7.0570564,9,dpmm-transformer,w=1,1
8.827849,5.4524603,5,dpmm-transformer,w=1,1
6.125931,4.1672792,2,dpmm-transformer,w=1,1
5.7119255,0.63013345,7,dpmm-transformer,w=1,1
3.0584013,1.7180425,3,dpmm-transformer,w=1,1
11.640591,5.429515,4,dpmm-transformer,w=1,1
3.5896153,0.7127441,7,dpmm-transformer,w=1,1
4.3769875,4.005007,0,dpmm-transformer,w=1,1
2.146066,1.0097517,3,dpmm-transformer,w=1,1
3.297907,3.9273896,0,dpmm-transformer,w=1,1
3.227494,1.4828937,8,dpmm-transformer,w=1,1
11.135062,5.212719,4,dpmm-transformer,w=1,1
0.71307105,6.086894,9,dpmm-transformer,w=1,1
5.616266,0.06920233,7,dpmm-transformer,w=1,1
1.4952898,6.881314,6,dpmm-transformer,w=1,1
3.0362759,3.9029284,0,dpmm-transformer,w=1,1
0.71147454,7.1171675,9,dpmm-transformer,w=1,1
2.8634493,0.16318265,8,dpmm-transformer,w=1,1
8.820447,5.4162154,5,dpmm-transformer,w=1,1
2.9773488,0.30414104,1,dpmm-transformer,w=1,1
2.3529322,5.3076434,6,dpmm-transformer,w=1,1
2.2607152,-1.4924841,8,dpmm-transformer,w=1,1
2.9542572,5.008631,9,dpmm-transformer,w=1,1
5.427881,4.3440957,2,dpmm-transformer,w=1,1
2.6490548,-2.1592326,1,dpmm-transformer,w=1,1
10.434144,5.8555923,4,dpmm-transformer,w=1,1
5.709225,-0.72010094,7,dpmm-transformer,w=1,1
4.315082,0.10383235,7,dpmm-transformer,w=1,1
2.8620923,5.978462,9,dpmm-transformer,w=1,1
1.3206435,6.97827,9,dpmm-transformer,w=1,1
5.3631434,3.576926,0,dpmm-transformer,w=1,1
0.6608899,6.7485867,6,dpmm-transformer,w=1,1
3.1991873,1.5806918,8,dpmm-transformer,w=1,1
5.353158,3.654431,7,dpmm-transformer,w=1,1
2.3760042,-1.3849592,1,dpmm-transformer,w=1,1
1.7081704,6.3419733,6,dpmm-transformer,w=1,1
2.0390544,0.98095965,6,dpmm-transformer,w=1,1
5.1888213,2.825877,0,dpmm-transformer,w=1,1
0.9572493,7.2966833,9,dpmm-transformer,w=1,1
1.3592721,6.5134635,6,dpmm-transformer,w=1,1
5.922756,3.7052114,5,dpmm-transformer,w=1,1
5.8744645,-0.48446348,7,dpmm-transformer,w=1,1
4.942215,0.11857978,7,dpmm-transformer,w=1,1
8.659847,4.6263833,5,dpmm-transformer,w=1,1
2.527882,-2.1946971,8,dpmm-transformer,w=1,1
3.8816683,2.6102428,0,dpmm-transformer,w=1,1
4.659613,0.22859873,7,dpmm-transformer,w=1,1
0.7984617,6.356422,6,dpmm-transformer,w=1,1
5.664154,1.8311387,7,dpmm-transformer,w=1,1
0.5484783,6.2848806,9,dpmm-transformer,w=1,1
2.22841,5.583699,6,dpmm-transformer,w=1,1
2.690875,-0.02533048,8,dpmm-transformer,w=1,1
