x,y,label,lane,dose,seed
6.1313744,3.8370879,0,dpmm-transformer,w=0,0
2.925309,0.42929095,4,dpmm-transformer,w=0,0
5.063009,5.5901203,0,dpmm-transformer,w=0,0
6.0577774,3.8819716,0,dpmm-transformer,w=0,0
7.0909395,4.9046435,2,dpmm-transformer,w=0,0
6.796276,3.7028544,7,dpmm-transformer,w=0,0
7.3696523,2.2396157,7,dpmm-transformer,w=0,0
2.7772477,0.86238825,5,dpmm-transformer,w=0,0
15.600108,7.839086,1,dpmm-transformer,w=0,0
15.526178,7.7202954,1,dpmm-transformer,w=0,0
8.736249,3.9167287,8,dpmm-transformer,w=0,0
6.103866,1.5044625,7,dpmm-transformer,w=0,0
4.9024673,2.3237722,5,dpmm-transformer,w=0,0
6.5143924,7.081744,6,dpmm-transformer,w=0,0
3.2441826,-0.8311364,4,dpmm-transformer,w=0,0
4.8229017,6.733924,9,dpmm-transformer,w=0,0
7.0784173,4.880135,2,dpmm-transformer,w=0,0
7.297519,4.8061,2,dpmm-transformer,w=0,0
8.41142,5.549442,8,dpmm-transformer,w=0,0
5.2638793,1.7259492,5,dpmm-transformer,w=0,0
6.9375515,1.1543171,8,dpmm-transformer,w=0,0
5.854082,1.7290335,0,dpmm-transformer,w=0,0
5.789127,1.2410605,7,dpmm-transformer,w=0,0
4.7688394,6.7153597,9,dpmm-transformer,w=0,0
2.4940636,-0.44180903,4,dpmm-transformer,w=0,0
8.045663,5.4448915,2,dpmm-transformer,w=0,0
7.4163156,2.4512494,7,dpmm-transformer,w=0,0
2.9029274,0.5329959,4,dpmm-transformer,w=0,0
3.9029405,0.599023,5,dpmm-transformer,w=0,0
5.626827,2.198481,7,dpmm-transformer,w=0,0
7.2961693,2.42319,7,dpmm-transformer,w=0,0
6.843888,1.623285,7,dpmm-transformer,w=0,0
5.211577,5.1020074,0,dpmm-transformer,w=0,0
5.22251,4.8159947,0,dpmm-transformer,w=0,0
6.0513377,5.3928843,0,dpmm-transformer,w=0,0
7.8216286,5.1130786,2,dpmm-transformer,w=0,0
6.649508,4.095762,8,dpmm-transformer,w=0,0
5.5214543,6.6558537,9,dpmm-transformer,w=0,0
4.107507,0.3404878,5,dpmm-transformer,w=0,0
2.6243148,-0.22543558,4,dpmm-transformer,w=0,0
5.608391,2.082344,7,dpmm-transformer,w=0,0
6.4259634,6.626695,6,dpmm-transformer,w=0,0
6.7764597,6.26066,2,dpmm-transformer,w=0,0
5.637235,4.136659,0,dpmm-transformer,w=0,0
3.5566685,0.6750009,5,dpmm-transformer,w=0,0
7.7299275,5.4748764,2,dpmm-transformer,w=0,0
6.7694006,3.9142878,0,dpmm-transformer,w=0,0
6.5938497,6.504315,6,dpmm-transformer,w=0,0
5.9138575,2.1480572,0,dpmm-transformer,w=0,0
3.1629436,-0.9261577,4,dpmm-transformer,w=0,0
6.2594223,6.8929095,6,dpmm-transformer,w=0,0
2.9738922,0.6285123,5,dpmm-transformer,w=0,0
4.6619463,0.85114336,5,dpmm-transformer,w=0,0
2.897974,-0.21428747,5,dpmm-transformer,w=0,0
7.3287477,1.5277064,7,dpmm-transformer,w=0,0
5.5526686,5.9924173,6,dpmm-transformer,w=0,0
6.3463173,6.9975963,6,dpmm-transformer,w=0,0
2.8717458,-0.8315415,4,dpmm-transformer,w=0,0
2.8289716,-0.25755018,4,dpmm-transformer,w=0,0
6.9938326,4.2539725,0,dpmm-transformer,w=0,0
6.441357,6.309488,6,dpmm-transformer,w=0,0
7.339385,4.8599353,2,dpmm-transformer,w=0,0
3.1308393,-0.88641584,4,dpmm-transformer,w=0,0
5.922103,4.5840864,0,dpmm-transformer,w=0,0
2.6576676,0.016150707,4,dpmm-transformer,w=0,0
7.2140636,0.89205956,7,dpmm-transformer,w=0,0
5.6209626,5.221182,0,dpmm-transformer,w=0,0
6.0568705,7.1719503,6,dpmm-transformer,w=0,0
5.905245,3.5203311,0,dpmm-transformer,w=0,0
2.9098744,-0.8488999,4,dpmm-transformer,w=0,0
5.797154,6.7539673,9,dpmm-transformer,w=0,0
9.232284,3.9920957,8,dpmm-transformer,w=0,0
5.9471116,3.518458,7,dpmm-transformer,w=0,0
15.165569,7.9744487,1,dpmm-transformer,w=0,0
14.937478,7.6362715,1,dpmm-transformer,w=0,0
6.7315593,2.8832512,0,dpmm-transformer,w=0,0
5.0360417,6.751761,9,dpmm-transformer,w=0,0
5.604888,6.9366827,9,dpmm-transformer,w=0,0
4.0536203,0.4046737,5,dpmm-transformer,w=0,0
7.3364863,5.2079864,2,dpmm-transformer,w=0,0
6.446774,1.2291477,7,dpmm-transformer,w=0,0
8.112757,5.3481755,3,dpmm-transformer,w=0,0
3.0630684,-0.80932057,4,dpmm-transformer,w=0,0
6.6056166,1.1388222,7,dpmm-transformer,w=0,0
5.049289,5.5766215,0,dpmm-transformer,w=0,0
8.225402,5.715275,3,dpmm-transformer,w=0,0
5.6220927,5.795452,0,dpmm-transformer,w=0,0
8.818458,4.2539077,8,dpmm-transformer,w=0,0
2.46806,-0.5771188,4,dpmm-transformer,w=0,0
4.743067,6.350607,9,dpmm-transformer,w=0,0
7.061353,1.080715,7,dpmm-transformer,w=0,0
6.4161487,7.130823,6,dpmm-transformer,w=0,0
5.951299,5.4467335,0,dpmm-transformer,w=0,0
5.528694,6.7995267,9,dpmm-transformer,w=0,0
8.894513,4.2347474,8,dpmm-transformer,w=0,0
3.7361283,0.5830842,5,dpmm-transformer,w=0,0
15.51537,8.065361,1,dpmm-transformer,w=0,0
6.6030173,7.152974,6,dpmm-transformer,w=0,0
8.711875,3.978366,8,dpmm-transformer,w=0,0
5.668446,5.32178,9,dpmm-transformer,w=0,0
6.974804,4.6089153,2,dpmm-transformer,w=0,0
15.55328,7.7987375,1,dpmm-transformer,w=0,0
2.6201327,-0.07522106,4,dpmm-transformer,w=0,0
6.7866187,1.0588096,7,dpmm-transformer,w=0,0
6.4402175,2.5135703,7,dpmm-transformer,w=0,0
5.674857,5.9549446,9,dpmm-transformer,w=0,0
5.800466,7.0775332,9,dpmm-transformer,w=0,0
5.819648,4.5574303,0,dpmm-transformer,w=0,0
6.5542574,7.02381,6,dpmm-transformer,w=0,0
8.951137,4.248761,8,dpmm-transformer,w=0,0
7.017621,3.9901614,7,dpmm-transformer,w=0,0
15.366473,7.4375696,1,dpmm-transformer,w=0,0
6.3969193,7.162728,6,dpmm-transformer,w=0,0
7.8855147,6.106604,6,dpmm-transformer,w=0,0
7.050101,4.2028136,0,dpmm-transformer,w=0,0
5.7127333,7.2398806,9,dpmm-transformer,w=0,0
6.713679,7.00149,6,dpmm-transformer,w=0,0
3.767859,0.79809386,5,dpmm-transformer,w=0,0
7.379409,1.6414543,7,dpmm-transformer,w=0,0
7.5767875,1.9196479,7,dpmm-transformer,w=0,0
3.3551233,0.7035816,5,dpmm-transformer,w=0,0
9.017921,4.1803737,8,dpmm-transformer,w=0,0
6.001617,4.8028464,0,dpmm-transformer,w=0,0
6.661164,1.8400121,7,dpmm-transformer,w=0,0
6.6918807,6.7925057,6,dpmm-transformer,w=0,0
7.5850635,1.7408489,7,dpmm-transformer,w=0,0
5.1642914,6.822577,9,dpmm-transformer,w=0,0
6.484279,7.1317105,6,dpmm-transformer,w=0,0
8.926486,4.3382463,8,dpmm-transformer,w=0,0
7.6810045,1.9755552,7,dpmm-transformer,w=0,0
7.4724345,4.862025,2,dpmm-transformer,w=0,0
6.77579,3.8871663,8,dpmm-transformer,w=0,0
5.696716,6.4646816,9,dpmm-transformer,w=0,0
4.7244306,0.80735576,2,dpmm-transformer,w=0,0
4.8991933,6.7263927,9,dpmm-transformer,w=0,0
7.1333966,1.5009071,7,dpmm-transformer,w=0,0
6.931686,1.2106919,7,dpmm-transformer,w=0,0
6.0938234,2.17676,7,dpmm-transformer,w=0,0
